0.0754993 0.00195312 -9.81614e-06 0.000360668 7.96438e-05 -0.00062352 -0.000448247 1
0.185246 -9.41753e-05 -0.000213306 0.000210732 4.00943e-05 -0.000249826 -0.000234922 1
0.285618 -0.00353074 -0.000130348 -0.000431448 8.45979e-05 -0.000764645 -0.000461328 1
0.38624 -0.0021863 -9.57958e-05 -0.000222713 6.92991e-05 -0.000741738 -0.000361215 1
0.486889 -0.00210357 -5.16064e-05 -0.000287026 7.62532e-05 -0.00123272 -0.000337222 0.999999
0.589054 -0.0045774 -0.000106636 -0.000638366 2.25337e-05 -0.000411949 -9.27602e-05 1
0.692294 0.00329566 7.02813e-05 0.000483036 1.39753e-05 -0.00100523 5.08994e-05 0.999999
0.795344 -0.0026269 -6.85602e-05 -0.000340134 4.19316e-05 -0.000708461 -0.000181015 1
0.895977 -0.000503063 7.17677e-05 -7.73966e-05 -0.000284835 6.98372e-05 0.00191549 0.999998
0.996258 0.00683141 0.00018787 0.00101247 -0.000660894 -0.000208529 0.00449804 0.99999
1.09771 0.00758338 0.000171509 0.00112271 -0.000688097 -0.000473085 0.0047202 0.999989
1.2007 0.00231814 6.04801e-05 0.000343055 -0.000801137 -4.11302e-05 0.00542192 0.999985
1.27614 0.00737 0.00016702 0.00108942 -0.0013246 0.00068684 0.00885544 0.99996
1.37611 0.00773191 0.000173364 0.00114313 -0.001836 0.000863364 0.0122872 0.999922
1.47683 0.0178859 0.000386808 0.00264552 -0.00247313 0.000808572 0.0166023 0.999859
1.57722 0.014811 0.000315636 0.00219092 -0.0032111 0.000856556 0.0215843 0.999762
1.6778 0.0153551 0.000332944 0.00227121 -0.00330075 0.000591928 0.0222286 0.999747
1.77844 0.017679 0.000382766 0.00261489 -0.00324364 0.000852123 0.0218049 0.999757
1.87951 0.0219226 0.000470135 0.00324279 -0.00324164 0.00124833 0.0217341 0.999758
1.98152 0.027211 0.000586469 0.00402471 -0.00265438 0.00144526 0.0177355 0.999838
0.100372 -0.00345373 -7.81044e-05 -0.000503123 3.82634e-05 -0.000481057 -0.000187992 1
0.200994 -0.00211453 -5.7064e-05 -0.000255257 2.22935e-05 -0.000448315 -8.44577e-05 1
0.301643 -0.00202894 -4.24348e-05 -0.000337064 2.85825e-05 -0.000943619 -5.32536e-05 1
0.403808 -0.00447774 -0.000355992 -0.000817329 -3.39031e-05 -0.000155197 0.000253321 1
0.507048 0.00336933 4.99077e-05 0.000446111 -3.48421e-05 -0.00071213 0.000342791 1
0.610098 -0.00255752 -5.0772e-05 -0.000354588 -5.81419e-06 -0.000410647 0.000100741 1
0.710731 -0.000435829 1.94684e-05 -6.9052e-05 -0.000334418 0.000373559 0.00221459 0.999997
0.811012 0.00689888 0.000170324 0.00101578 -0.000707662 9.5107e-05 0.00479005 0.999988
0.912465 0.00765085 0.000166934 0.00112689 -0.000734137 -0.00016911 0.00500922 0.999987
1.01545 0.00238466 5.04144e-05 0.000351369 -0.000847087 0.000263077 0.00571154 0.999983
1.09089 0.00743675 0.000167884 0.00109497 -0.00136859 0.000991129 0.00914337 0.999957
1.19087 0.00779891 0.000176415 0.00114828 -0.00187794 0.00116763 0.0125749 0.999918
1.29158 0.0179534 0.000395726 0.00264448 -0.00251241 0.00111284 0.0168904 0.999854
1.39198 0.0148783 0.000326052 0.0021916 -0.00324725 0.00116077 0.021872 0.999755
1.49256 0.0154223 0.000339035 0.00227168 -0.00333652 0.000896164 0.0225176 0.99974
1.59319 0.0177464 0.000392832 0.00261387 -0.00327972 0.00115634 0.0220932 0.99975
1.69426 0.0219905 0.00048193 0.00323924 -0.00327802 0.00155257 0.0220225 0.999751
1.79627 0.0272793 0.000602152 0.00401789 -0.00269328 0.00174951 0.0180234 0.999832
1.8956 0.0420837 0.000926089 0.00619879 -0.00259561 0.00183229 0.017348 0.999844
1.99686 0.040778 0.000896689 0.00600654 -0.00229664 0.0018722 0.0153123 0.999878
0.0754993 0.00195312 -9.81614e-06 0.000360668 7.96438e-05 -0.00062352 -0.000448247 1
0.185246 -9.41753e-05 -0.000213306 0.000210732 4.00943e-05 -0.000249826 -0.000234922 1
0.285618 -0.00353074 -0.000130348 -0.000431448 8.45979e-05 -0.000764645 -0.000461328 1
0.38624 -0.0021863 -9.57958e-05 -0.000222713 6.92991e-05 -0.000741738 -0.000361215 1
0.486889 -0.00210357 -5.16064e-05 -0.000287026 7.62532e-05 -0.00123272 -0.000337222 0.999999
0.589054 -0.0045774 -0.000106636 -0.000638366 2.25337e-05 -0.000411949 -9.27602e-05 1
0.692294 0.00329566 7.02813e-05 0.000483036 1.39753e-05 -0.00100523 5.08994e-05 0.999999
0.795344 -0.0026269 -6.85602e-05 -0.000340134 4.19316e-05 -0.000708461 -0.000181015 1
0.895977 -0.000503063 7.17677e-05 -7.73966e-05 -0.000284835 6.98372e-05 0.00191549 0.999998
0.996258 0.00683141 0.00018787 0.00101247 -0.000660894 -0.000208529 0.00449804 0.99999
1.09771 0.00758338 0.000171509 0.00112271 -0.000688097 -0.000473085 0.0047202 0.999989
1.2007 0.00231814 6.04801e-05 0.000343055 -0.000801137 -4.11302e-05 0.00542192 0.999985
1.27614 0.00737 0.00016702 0.00108942 -0.0013246 0.00068684 0.00885544 0.99996
1.37611 0.00773191 0.000173364 0.00114313 -0.001836 0.000863364 0.0122872 0.999922
1.47683 0.0178859 0.000386808 0.00264552 -0.00247313 0.000808572 0.0166023 0.999859
1.57722 0.014811 0.000315636 0.00219092 -0.0032111 0.000856556 0.0215843 0.999762
1.6778 0.0153551 0.000332944 0.00227121 -0.00330075 0.000591928 0.0222286 0.999747
1.77844 0.017679 0.000382766 0.00261489 -0.00324364 0.000852123 0.0218049 0.999757
1.87951 0.0219226 0.000470135 0.00324279 -0.00324164 0.00124833 0.0217341 0.999758
1.98152 0.027211 0.000586469 0.00402471 -0.00265438 0.00144526 0.0177355 0.999838
0.109747 -0.00203133 -5.52759e-05 -0.000278771 -3.35897e-05 0.000341345 0.000177108 1
0.210119 -0.00546694 -0.00011187 -0.000909507 6.22185e-06 -0.000171752 -1.62747e-05 1
0.310741 -0.00412536 -0.000138283 -0.000670671 -1.13431e-05 -0.000141069 9.88593e-05 1
0.41139 -0.00405598 -0.000100888 -0.000645131 -4.63436e-06 -0.000609841 0.000124511 1
0.513554 -0.0065484 -0.00034878 -0.000838518 -6.6371e-05 0.000248942 0.000414779 1
0.616794 0.00132942 5.86696e-05 0.000215441 -6.59939e-05 -0.000358255 0.000504706 1
0.719845 -0.00458121 -0.000135794 -0.000681251 -3.9945e-05 -8.15668e-05 0.000284883 1
0.820477 -0.00246382 -2.6606e-05 -0.000369638 -0.000366195 0.00070947 0.00238965 0.999997
0.920759 0.00487065 0.00012438 0.000712752 -0.000737709 0.000431661 0.00496599 0.999987
1.02221 0.00562239 0.000129089 0.000824153 -0.000763671 0.000167665 0.00518328 0.999986
1.1252 0.000355959 1.26436e-05 5.17368e-05 -0.000876227 0.000599741 0.00588518 0.999982
