0.100632 0.00243049 -0.00244546 -0.0124664 -0.0024873 -0.00404977 -6.62754e-05 0.999989
0.200914 0.015061 -0.00302908 -0.012428 -0.00445471 -0.00411289 0.00160782 0.99998
0.302366 0.015061 -0.00302908 -0.012428 -0.00445471 -0.00411289 0.00160782 0.99998
0.405354 0.0119574 -0.00256701 -0.0135394 -0.00590931 -0.00297124 0.00196069 0.999976
0.480795 0.0178535 -0.0115007 -0.0237351 -0.0101476 -0.00332993 0.00627115 0.999923
0.580769 0.0216693 -0.00064053 -0.0200241 -0.00846817 -0.00446481 0.00662289 0.999932
0.681481 0.0351509 -0.00800531 -0.0321886 -0.0116738 -0.00664192 0.0111919 0.999847
0.781877 0.0330175 0.00255643 -0.0258748 -0.00991851 -0.00496193 0.0139608 0.999841
0.882458 0.0256732 0.00837295 -0.0278828 -0.012104 -0.00232637 0.0139601 0.999827
0.983094 0.030539 0.014041 -0.0285244 -0.0125123 -0.00263347 0.0125122 0.99984
1.08417 0.0323518 0.0116704 -0.0255708 -0.0118757 -0.000466801 0.0123256 0.999853
1.18617 0.0340885 0.0153886 -0.0266751 -0.00956974 -0.00137526 0.00972318 0.999906
1.2855 0.0490156 0.0080597 -0.0298606 -0.0106888 -0.00307677 0.00766473 0.999909
1.38676 0.0491551 0.0080197 -0.0301906 -0.0116362 -0.00122803 0.00664289 0.999909
1.48925 0.0627443 0.0120226 -0.0291205 -0.0121465 -0.00063162 0.00381059 0.999919
1.58963 0.0739869 0.00474346 -0.0358027 -0.0153876 -0.000928198 0.00387451 0.999874
1.69009 0.0805065 0.00284067 -0.0476359 -0.0182815 -0.00389046 0.00285745 0.999821
1.79133 0.0958997 -0.00347902 -0.0520276 -0.018546 -0.00647032 0.00586839 0.99979
1.89265 0.101865 0.0015415 -0.050916 -0.020356 -0.00217787 0.00189466 0.999789
1.99501 0.109493 0.00580126 -0.0541175 -0.0206562 -0.00277661 -0.00189805 0.999781
2.09851 0.114586 0.00397119 -0.0614423 -0.0224928 -0.00411256 -0.00317381 0.999734
2.19582 0.121545 0.00773985 -0.0607153 -0.0233149 -0.00320695 -0.00682842 0.9997
2.29648 0.130769 0.00277088 -0.0573488 -0.0247239 0.000135186 -0.0068811 0.999671
2.40082 0.127452 0.00381216 -0.0532351 -0.0242396 0.0024168 -0.00611918 0.999685
2.49819 0.142892 0.00128628 -0.0581666 -0.0257367 0.000367948 -0.00719386 0.999643
2.60068 0.150468 0.00141128 -0.0608266 -0.0257982 -0.00167618 -0.00635611 0.999646
2.70119 0.163213 0.00570673 -0.0593688 -0.0245978 -0.00308163 -0.00589002 0.999675
2.80156 0.167622 0.0147779 -0.0507202 -0.0205757 -0.00181877 -0.00614344 0.999768
2.90233 0.180109 0.014204 -0.0449313 -0.0212805 0.00010332 -0.00549987 0.999758
2.97763 0.189301 0.0160563 -0.0427905 -0.0201033 0.000992433 -0.00688431 0.999774
3.07924 0.200667 0.0186463 -0.0494699 -0.0190719 -0.00359017 -0.00849984 0.999776
3.20654 0.206003 0.0102455 -0.0471569 -0.0188242 -0.00299904 -0.00760817 0.999789
3.29098 0.209557 0.014889 -0.0508976 -0.0205122 -0.000785157 -0.010323 0.999736
3.39152 0.222377 0.0102733 -0.0501398 -0.0192962 -0.00200655 -0.0106073 0.999756
3.49226 0.228536 0.00599314 -0.0477002 -0.0193135 -0.00203025 -0.00996816 0.999762
3.59383 0.232815 0.00591959 -0.0465398 -0.0188347 -0.00230863 -0.00955409 0.999774
3.70161 0.23776 0.00708503 -0.0467432 -0.0193018 -0.00132684 -0.00690478 0.999789
3.80188 0.253779 9.8438e-05 -0.0610099 -0.023653 -0.00481097 -0.00645613 0.999688
3.90267 0.272437 -0.00362499 -0.0642893 -0.0236099 -0.00731866 -0.00612851 0.999676
4.00368 0.278417 0.0083815 -0.0538693 -0.0198857 -0.00535027 -0.00738817 0.999761
4.10661 0.292685 0.00372377 -0.0606712 -0.0214339 -0.0072832 -0.00864584 0.999706
4.19208 0.297141 0.00582679 -0.0650924 -0.0226885 -0.00667743 -0.00972561 0.999673
4.292 0.305944 -0.00224935 -0.0622748 -0.0226498 -0.00468494 -0.0097803 0.999685
4.39352 0.322376 -0.00325076 -0.0673967 -0.0233017 -0.00817311 -0.0106917 0.999638
4.49456 0.32819 -0.00487792 -0.0689767 -0.02468 -0.0078885 -0.0105801 0.999608
4.60152 0.337274 -0.00103346 -0.0648984 -0.0242113 -0.00657646 -0.0111317 0.999623
4.702 0.342687 0.00495315 -0.0568943 -0.0212088 -0.00470437 -0.0095136 0.999719
4.80524 0.366153 0.0055865 -0.0589389 -0.0213072 -0.00614194 -0.00995619 0.999705
4.88058 0.376311 -0.000194311 -0.0634961 -0.0227456 -0.0078044 -0.00781334 0.99968
